Price,Acreage,Amenities_rating,Floors,days_since_min,Rooms,Distance_to_center
12.7,75,4.8,2,0,9,7.312728981549248
7.3,50,3.3,3,30,9,9.226449756955468
7.36,50,1.5,2,30,9,9.226449756955468
7.36,50,3.3,3,30,9,9.105179660321697
10.0,67,4.8,3,50,9,6.9247897538086844
12.0,70,6.0,3,50,8,5.609554429497919
6.88,49,4.8,2,50,10,8.326185031418131
6.89,49,6.0,2,50,10,8.326185031418131
6.9,49,6.0,2,50,10,6.9247897538086844
6.85,64,4.8,4,50,8,9.416395443708812
6.86,65,4.8,3,50,8,9.416395443708812
6.87,65,4.8,3,50,8,6.9247897538086844
3.9,58,1.5,2,50,4,12.925664769899278
1.5,40,6.0,2,50,4,5.573592413587146
4.85,45,4.8,2,50,6,3207.485730316151
5.7,55,4.8,4,50,9,5.609554429497919
7.2,60,4.5,2,50,5,9.530926827195831
6.6,44,1.5,3,50,7,6.0590431448033035
3.8,43,4.8,3,50,4,7.621127302391137
3.9,40,1.5,2,50,5,10.409227851161633
3.8,39,3.3,3,50,7,10.527530422973213
5.8,83,4.8,3,49,10,9.596451553974658
4.7,85,6.0,2,49,5,5.700976069814315
6.49,83,4.2,1,49,10,6.303578652808553
4.85,45,4.8,2,49,6,6.9247897538086844
1.77,35,4.2,2,49,4,9.42882930721009
11.9,76,4.8,2,49,9,4.991057613841879
9.5,64,6.0,2,49,10,4.064113191301924
5.4,60,6.0,3,49,6,7.621127302391137
3.48,52,1.5,2,46,5,10.240431817143143
1.1,60,4.8,2,44,2,18.48350220489727
8.8,46,4.8,3,185,6,3.455505890422819
5.5,55,6.0,2,185,9,5.850963245584809
7.5,62,4.5,4,185,8,6.9247897538086844
2.55,14,3.3,1,185,4,2.018957204266919
3.9,18,3.3,2,185,6,1.0033381358797573
7.8,65,6.0,2,185,9,3.4796554062647895
7.5,60,6.0,3,185,9,4.870656450427686
2.6,18,1.5,4,185,6,5.609554429497919
7.5,72,3.3,3,185,12,6.9247897538086844
6.9,73,6.0,3,185,6,5.685149251717529
5.5,82,4.8,3,185,13,9.358332682661967
7.4,70,4.8,4,185,9,5.609554429497919
7.8,45,4.8,2,184,4,0.47346725312474225
6.5,100,2.7,4,184,11,5.700976069814315
10.0,75,4.8,2,184,9,5.819336356228507
6.5,90,4.8,2,184,9,4.334534441067211
5.3,40,4.2,2,184,4,4.064113191301924
9.8,71,6.0,4,184,9,5.700976069814315
9.4,68,3.3,3,184,8,8.910328112504198
4.3,38,4.2,2,184,7,7.621127302391137
3.8,40,4.8,4,182,7,4.064113191301924
14.0,64,4.8,2,184,5,2.1360643420744605
12.9,79,4.8,2,184,9,3.5799876807870485
3.9,38,4.2,2,184,6,8.009307134779945
2.8,55,2.7,1,184,5,18.48350220489727
6.5,50,4.8,3,184,6,3.455505890422819
6.0,72,4.8,2,184,4,9.35996109570167
7.0,87,4.8,3,184,9,2.0138613461518977
10.0,105,3.3,2,183,10,3.4606641519698815
6.8,88,1.5,3,183,4,3.1355309029100744
1.96,17,4.5,2,183,3,10.527530422973213
5.5,82,3.0,3,183,13,9.358332682661967
12.0,54,4.8,2,183,6,4.7386872523626655
5.5,25,4.8,4,183,7,1.0033381358797573
4.0,48,4.8,3,183,10,1.0033381358797573
5.3,48,3.3,2,183,6,6.9247897538086844
3.2,32,6.0,2,183,4,8.278275096079014
13.6,80,3.3,3,183,8,3.8563401604375573
5.9,48,4.5,2,183,12,5.609554429497919
6.28,73,6.0,2,165,6,6.155668512815886
6.5,55,3.3,2,181,4,5.700976069814315
3.65,43,4.5,3,181,7,10.339624351924266
6.5,52,4.8,4,182,8,6.817053403792151
6.8,60,4.5,2,182,7,3.547368043771955
6.5,54,6.0,2,182,13,9.42882930721009
4.6,36,3.3,2,182,5,9.42882930721009
5.9,48,6.0,2,183,12,5.609554429497919
5.8,40,4.2,3,183,6,9.927790463617411
3.2,52,4.2,2,182,5,9.358332682661967
4.7,55,6.0,3,182,9,10.240431817143143
8.9,46,4.5,2,181,6,2.285055242304219
6.5,60,3.0,2,181,5,4.064113191301924
5.58,68,6.0,1,181,5,10.240431817143143
6.4,72,6.0,2,181,7,4.330329337184277
7.3,80,6.0,4,181,9,4.870656450427686
4.35,62,2.7,2,181,3,11.568139125590053
5.7,78,4.8,2,181,4,4.303591335160318
6.85,49,4.8,2,182,5,3.939992879354618
9.8,36,4.8,2,182,8,2.03838691069703
8.8,85,4.8,2,182,7,6.388792225177208
3.95,26,6.0,2,182,5,1.6518685042278414
10.0,40,4.8,3,181,5,2.193882510694809
5.2,61,1.5,3,181,7,7.621127302391137
8.9,72,3.3,2,181,13,6.9247897538086844
13.6,100,4.8,4,181,12,4.953570827859978
1.025,55,4.8,3,181,7,18.48350220489727
11.3,91,1.5,2,177,6,3.9290021517962006
9.9,74,6.0,2,177,7,5.700976069814315
8.4,78,6.0,2,177,9,5.700976069814315
2.6,19,2.7,4,178,6,3.9650531979832655
4.0,24,4.8,3,178,5,5.609554429497919
2.6,18,1.5,4,178,6,5.609554429497919
5.5,90,4.8,4,178,12,6.9247897538086844
5.2,90,4.8,3,178,9,12.463610643565753
4.3,74,6.0,2,178,4,10.122936895225596
3.75,44,4.8,2,178,4,8.56515406161069
4.5,36,6.0,4,178,6,5.609554429497919
7.0,52,4.8,2,178,6,3.023717385504793
5.85,39,1.5,3,178,8,5.609554429497919
5.3,21,4.8,2,178,7,2.1360643420744605
6.5,55,4.8,3,181,8,2.7962695817831884
13.5,44,6.0,2,178,8,2.4516649954826204
8.7,62,3.3,2,179,9,5.609554429497919
6.0,55,6.0,3,179,10,10.240431817143143
1.8,30,1.5,2,179,2,3.1355309029100744
4.8,36,2.7,2,179,4,4.064113191301924
3.8,52,4.5,2,179,4,11.76633403680469
7.2,48,6.0,3,179,9,3.4054701679898627
8.5,90,6.0,2,179,11,6.3813597095257295
4.95,35,3.0,3,179,6,4.064113191301924
8.5,39,6.0,4,179,10,1.956151591090548
7.9,30,4.8,4,179,7,0.47346725312474225
4.9,64,2.7,2,179,4,9.883281019641016
4.8,30,3.3,4,179,6,5.609554429497919
3.7,80,4.2,3,180,8,12.925664769899278
5.9,25,2.7,2,180,3,2.1780193425934677
7.5,71,4.8,2,180,9,2.316812135422982
6.8,41,3.3,2,180,10,4.064113191301924
6.2,69,4.2,3,180,10,5.308363648122866
7.8,55,4.8,3,180,9,5.700976069814315
9.5,88,4.8,2,180,8,6.9247897538086844
8.8,75,1.5,2,180,9,6.9247897538086844
4.5,31,3.3,2,181,4,1.0033381358797573
7.6,55,4.8,3,181,5,20.17054656310036
10.7,55,4.8,3,181,6,11.14821389675704
4.8,64,4.5,2,178,6,10.527530422973213
3.9,60,2.7,4,177,8,14.1856077798115
6.7,62,6.0,4,177,9,8.978291097023943
13.95,68,3.0,3,177,7,5.700976069814315
4.7,90,4.2,1,177,4,10.240431817143143
8.9,100,3.3,2,177,6,6.9247897538086844
5.5,48,4.8,3,177,6,6.9247897538086844
10.5,55,3.0,1,177,4,13.746081840146356
6.79,52,4.8,3,167,7,10.137848716703981
8.75,62,4.5,2,176,3,5.700976069814315
7.5,50,6.0,4,176,7,4.662521946645416
12.0,65,4.8,2,176,13,5.700976069814315
6.5,90,4.8,4,176,8,5.700976069814315
12.0,65,4.8,4,176,9,5.700976069814315
6.4,75,4.8,2,176,7,5.700976069814315
6.5,55,1.5,4,176,4,5.700976069814315
9.7,120,4.8,3,176,13,3.734436699926185
6.9,56,4.8,4,176,9,10.137848716703981
9.2,100,6.0,2,176,9,3.4796554062647895
5.9,98,4.8,3,172,7,2.2674341044654343
4.8,30,1.5,4,175,6,5.609554429497919
2.95,40,3.0,2,176,4,10.240431817143143
6.2,43,4.8,2,176,4,5.700976069814315
8.8,85,6.0,2,176,6,3.1355309029100744
4.9,55,6.0,2,175,10,10.240431817143143
7.0,60,6.0,2,175,6,5.700976069814315
3.7,36,6.0,2,175,4,3.76955422673742
13.5,85,4.8,3,175,9,5.700976069814315
6.5,87,3.3,2,175,9,4.510327183847311
3.2,50,4.8,2,175,3,4.510327183847311
3.2,65,3.0,2,175,9,3.051835428688381
6.8,65,6.0,4,175,4,5.700976069814315
10.9,79,3.3,2,175,6,3.294632599631027
13.0,100,6.0,3,175,7,9.081234255988731
7.8,74,4.8,1,175,5,3.2530091436111395
5.5,70,6.0,4,176,6,7.031684224173031
4.5,55,3.3,3,176,8,13.300104519712155
6.5,56,3.0,3,176,6,9.788883255497614
8.2,40,4.2,2,175,8,2.8527100795477804
12.3,90,6.0,2,173,9,4.068944405441121
7.3,60,1.5,2,173,4,5.609554429497919
3.9,49,3.0,2,173,5,8.326226181980745
4.675000000000001,55,4.8,3,173,8,10.73804171798248
4.95,42,4.8,2,173,4,7.428941042902433
6.2,30,3.3,2,173,10,3.294632599631027
13.5,65,3.3,2,173,6,4.064113191301924
8.5,116,2.7,2,173,8,11.837311708693827
1.95,18,1.5,3,174,4,5.609554429497919
8.7,68,1.5,2,174,9,5.609554429497919
12.0,60,4.8,2,174,13,5.700976069814315
2.0,50,4.8,2,174,6,10.238580256738846
4.9,60,6.0,3,174,7,12.857548305180384
8.0,85,3.0,3,174,11,6.9247897538086844
7.9,30,4.8,4,174,8,0.47346725312474225
10.4,80,4.5,2,174,9,4.748474415557076
6.8,54,4.8,4,174,9,10.137848716703981
4.7,55,6.0,3,175,9,10.527530422973213
6.5,100,6.0,2,175,11,5.700976069814315
2.55,34,3.0,2,175,4,10.240431817143143
8.2,41,4.2,3,175,8,2.8527100795477804
6.0,75,4.8,3,174,7,8.443038649150909
13.5,74,3.0,4,171,4,3.946220823315776
6.2,72,2.7,2,172,6,7.621127302391137
4.0,84,2.7,1,172,2,10.818577899224069
12.5,70,3.0,4,173,8,3.946220823315776
10.2,46,3.0,3,173,6,3.023717385504793
6.5,55,6.0,2,173,7,4.864327282940596
2.58,40,4.2,2,171,4,12.686994915326354
6.5,55,4.8,2,171,6,4.870656450427686
8.7,56,6.0,2,171,7,2.7962695817831884
6.0,100,3.0,3,171,7,11.38948634271364
1.3,36,6.0,1,171,2,5.700976069814315
6.8,55,4.5,2,171,4,11.304403379894005
8.6,55,3.3,1,171,2,9.358332682661967
3.7,55,6.0,2,171,6,18.657284793774796
7.85,55,3.3,2,172,10,4.064113191301924
11.6,35,4.8,2,172,6,2.808149070242522
13.9,55,3.3,4,172,11,3.294632599631027
4.5,55,1.5,4,172,7,10.240431817143143
3.7,80,2.7,2,172,4,12.925664769899278
4.9,48,6.0,2,172,4,7.365012245363046
4.3,31,1.5,2,172,4,5.609554429497919
3.3,34,4.2,3,171,5,8.108812343177386
2.85,40,4.2,2,171,4,13.808774057372695
5.0,55,4.2,3,171,10,10.240431817143143
6.5,50,3.3,3,171,9,10.240431817143143
3.0,32,6.0,2,171,4,6.726132357871354
4.65,41,4.8,3,171,6,7.621127302391137
4.7,62,2.7,4,169,10,10.527530422973213
2.35,37,3.0,2,169,4,13.411422755716204
4.6,33,4.2,2,169,4,5.211941012167584
4.1,53,4.8,3,170,9,10.527530422973213
11.3,72,6.0,2,170,11,4.330329337184277
5.7,55,3.0,3,170,9,5.609554429497919
6.3,64,4.8,3,170,6,7.967720060716624
4.675000000000001,55,4.8,3,170,8,3.1355309029100744
10.0,82,4.8,2,170,4,3.1355309029100744
5.0,74,3.3,3,170,7,10.739296055020445
5.8,62,4.8,3,170,8,7.507465652089816
12.0,60,3.3,4,170,7,4.064113191301924
9.0,75,1.5,3,170,5,7.031684224173031
6.9,100,6.0,1,170,3,3.734436699926185
3.65,69,6.0,2,170,5,12.925664769899278
5.0,35,6.0,3,170,6,5.609554429497919
4.35,35,6.0,3,170,7,6.9247897538086844
6.75,120,3.0,3,170,6,3.294632599631027
4.5,90,6.0,3,171,6,10.240431817143143
4.7,55,6.0,1,171,5,10.527530422973213
6.75,60,4.8,3,171,7,6.9247897538086844
6.0,85,4.8,2,171,5,6.9247897538086844
7.2,36,4.8,4,169,9,4.0697559057088295
6.5,101,1.5,2,169,5,10.527530422973213
6.5,85,3.3,2,169,14,5.214780302223026
5.2,65,6.0,2,169,6,3.734436699926185
2.65,48,4.8,2,169,4,10.527530422973213
2.55,48,3.3,2,169,4,10.527530422973213
2.55,48,4.8,3,169,4,10.527530422973213
2.75,48,4.2,2,169,4,9.42882930721009
2.35,48,4.2,2,169,4,9.42882930721009
3.15,30,4.8,1,169,5,6.9247897538086844
5.5,55,3.3,3,169,7,6.9247897538086844
4.7,70,4.8,2,169,6,11.68882742918935
8.3,107,4.5,4,169,2,9.358332682661967
6.5,64,6.0,3,167,7,3.4002647949973097
11.0,75,6.0,2,167,9,3.4796554062647895
8.3,55,4.8,2,167,9,0.865799338995915
4.8,26,4.8,3,167,4,4.688255979476865
4.8,24,6.0,3,167,5,4.441931780484139
5.7,56,4.8,2,167,6,4.064113191301924
5.0,52,6.0,3,167,10,10.527530422973213
1.95,18,4.2,3,167,4,4.303591335160318
3.54,36,6.0,3,168,5,8.62080058303878
2.15,48,4.2,2,168,4,9.42882930721009
1.45,23,1.5,3,168,4,10.527530422973213
2.55,48,4.8,2,168,4,9.42882930721009
2.35,48,4.8,2,168,4,9.42882930721009
2.55,48,6.0,2,168,4,9.42882930721009
2.35,48,6.0,2,168,4,9.42882930721009
4.9,60,4.5,2,168,6,5.700976069814315
5.8,50,4.8,2,168,5,6.9247897538086844
6.7,54,6.0,2,168,7,4.748474415557076
5.5,54,3.0,2,168,4,7.621127302391137
7.0,55,6.0,3,168,11,2.4765028745767066
6.6,90,4.5,2,168,5,10.240431817143143
4.2,29,6.0,3,167,6,4.064113191301924
4.7,105,3.3,2,164,4,10.80679302510667
3.0,36,4.5,2,164,4,10.527530422973213
5.39,60,2.7,3,165,10,11.50983610643323
7.3,58,6.0,3,165,7,2.658622762796627
7.86,55,4.2,3,165,7,10.527530422973213
5.5,55,3.3,2,165,8,3.1355309029100744
6.0,90,6.0,2,165,5,6.9247897538086844
7.1,64,1.5,3,165,10,6.9247897538086844
5.25,76,3.0,2,165,4,6.588378286482613
12.3,100,6.0,2,165,5,5.403038358733376
4.7,37,4.8,2,165,6,6.9247897538086844
4.2,40,4.8,2,166,5,7.621127302391137
3.7,68,2.7,1,166,4,10.240431817143143
4.8,35,4.2,4,166,6,6.9247897538086844
4.3,39,4.8,1,167,4,5.609554429497919
8.6,103,2.7,2,167,6,6.9247897538086844
2.8,35,1.5,2,167,6,6.9247897538086844
6.5,66,3.0,3,167,7,6.9247897538086844
5.3,48,3.0,1,164,3,4.7315065802375775
7.3,58,6.0,2,162,4,2.884440800880025
5.3,26,4.8,2,162,7,3.309266396885421
6.1,48,1.5,2,162,12,4.083144013677751
5.9,50,3.3,3,162,7,5.5862517112339924
4.5,45,1.5,2,162,4,6.9247897538086844
3.5,36,4.2,2,163,4,5.609554429497919
5.75,53,6.0,3,163,5,5.609554429497919
3.1,36,4.8,3,163,5,6.9247897538086844
6.1,48,3.3,2,163,12,4.083144013677751
4.6,25,4.5,4,163,5,4.09885838222961
9.1,55,4.5,1,163,2,10.527530422973213
11.4,73,3.3,2,163,5,4.450579777388754
4.4,34,6.0,3,163,6,6.9247897538086844
5.7,48,2.7,2,163,4,5.204464978347499
3.9,26,6.0,3,163,4,5.079756661107042
7.5,64,1.5,2,164,4,6.9247897538086844
5.5,115,4.8,2,164,6,6.9247897538086844
5.7,56,3.0,1,164,6,4.064113191301924
3.0,40,1.5,1,164,3,10.340066336265966
6.4,40,3.3,3,164,7,3.774787099954786
3.7,38,4.8,2,164,4,6.9247897538086844
5.85,29,1.5,4,162,7,3.023717385504793
5.9,122,4.8,3,162,9,4.064113191301924
3.3,60,2.7,1,162,2,10.240431817143143
4.15,44,2.7,2,162,4,5.609554429497919
4.39,30,4.8,3,162,6,9.25113461303231
5.8,36,4.2,4,158,8,4.695916062026901
5.28,35,4.5,2,158,4,3.097118265951229
2.7,30,1.5,2,158,4,7.031684224173031
4.5,37,3.0,2,159,4,7.621127302391137
5.0,55,4.2,3,159,11,10.240431817143143
3.38,52,4.8,2,159,5,9.42882930721009
5.8,32,1.5,4,159,8,5.609554429497919
4.3,61,3.0,2,159,5,9.42882930721009
3.0,31,1.5,2,159,5,9.42882930721009
3.5,49,1.5,2,159,5,9.42882930721009
3.7,33,4.5,2,159,4,4.267615531352654
2.85,24,1.5,2,159,4,6.9247897538086844
4.9,120,4.8,1,159,6,10.481924488514643
2.2,12,0.0,2,160,4,5.204464978347499
3.99,60,4.8,3,160,5,6.9247897538086844
6.1,63,4.2,3,160,6,6.9247897538086844
9.7,83,1.5,3,160,10,10.951843515477082
5.25,40,4.8,3,160,6,7.621127302391137
5.5,55,6.0,4,160,9,9.788883255497614
5.9,41,6.0,4,160,6,4.960462324958797
5.4,42,6.0,4,160,6,6.9247897538086844
4.25,48,1.5,1,161,3,6.9247897538086844
4.6,25,6.0,2,161,5,5.609554429497919
4.6,25,6.0,4,161,5,5.609554429497919
4.675000000000001,85,4.8,4,161,8,3.1355309029100744
8.9,63,4.2,3,161,8,9.416395443708812
7.1,60,6.0,4,162,9,6.9247897538086844
3.9,53,3.0,2,158,5,9.42882930721009
5.9,96,4.2,2,158,6,9.42882930721009
7.8,48,3.0,2,158,11,5.609554429497919
12.3,100,3.3,4,157,10,4.659081643894438
4.3,38,2.7,2,157,4,8.226154501035758
3.0,31,3.0,2,157,4,9.42882930721009
9.6,54,6.0,3,157,8,4.180306269575768
3.15,35,6.0,2,157,4,3.023717385504793
4.0,52,4.5,2,157,3,12.095508301802989
2.8,36,1.5,2,157,3,3.1355309029100744
3.7,45,3.3,2,157,3,10.527530422973213
7.6,96,4.8,1,157,3,6.9247897538086844
3.8,34,3.3,2,157,4,6.9247897538086844
9.0,90,3.0,4,157,10,10.240431817143143
3.4,25,4.8,2,157,4,3.5912749248460254
5.8,32,1.5,4,157,8,4.353587945771779
5.9,105,3.0,2,156,4,3.4107043744689856
4.5,39,4.2,3,156,6,7.621127302391137
4.675000000000001,55,4.8,3,156,7,13.453253449894884
13.5,100,4.8,3,156,9,3.1355309029100744
5.5,98,1.5,4,156,6,5.4095763301403705
8.6,80,4.2,3,156,8,9.358332682661967
3.88,38,1.5,2,156,4,6.9247897538086844
3.6,100,4.8,1,156,4,10.240431817143143
4.8,100,4.8,2,156,7,9.644322943347051
8.0,90,3.0,3,156,6,9.416395443708812
3.98,35,3.0,2,156,7,8.876832338786935
5.0,55,4.8,4,155,11,10.240431817143143
3.2,32,6.0,3,155,4,10.527530422973213
5.8,68,4.2,2,155,14,12.328490919097305
4.3,46,1.5,2,155,4,7.621127302391137
4.6,49,4.5,2,155,7,3.317030181473272
8.1,90,6.0,3,155,8,6.9247897538086844
5.2,76,3.0,3,155,5,6.588378286482613
3.55,30,4.8,3,155,6,4.330329337184277
10.4,72,4.8,3,155,8,6.9247897538086844
11.3,93,6.0,4,154,10,6.9247897538086844
1.05,45,4.8,3,154,8,1.9350582610440383
3.5,58,0.0,2,154,4,6.582998281681555
4.675000000000001,90,4.8,4,0,12,3.1355309029100744
5.925000000000001,55,4.8,3,154,11,3.294632599631027
5.5,58,6.0,3,154,8,9.358332682661967
9.2,55,4.8,2,154,6,12.70753786002835
5.3,54,4.8,2,154,4,6.9247897538086844
14.0,55,4.8,3,154,6,6.628216138359586
4.95,44,2.7,2,154,5,7.92328195712856
4.7,48,3.3,2,154,8,10.660115941698223
5.2,115,3.0,2,154,5,2.8827616654284784
7.2,42,6.0,4,153,9,8.225626623986296
8.2,88,6.0,3,153,8,6.9247897538086844
8.6,60,3.3,3,153,7,5.609554429497919
4.25,32,6.0,3,153,6,10.045750897195518
4.35,60,4.2,3,153,6,9.883281019641016
4.5,58,2.7,3,153,6,9.867347512633366
5.5,95,4.8,2,152,11,6.9247897538086844
5.7,48,6.0,3,152,7,6.9247897538086844
5.8,33,3.3,4,152,7,3.023717385504793
0.76,40,1.5,1,152,2,18.48350220489727
0.76,40,1.5,1,152,2,15.687151789654031
6.2,110,6.0,3,152,7,10.424741939068399
4.5,50,6.0,3,152,7,6.9247897538086844
4.8,53,3.3,2,152,5,4.064113191301924
5.3,53,6.0,3,151,7,3.1355309029100744
6.0,70,4.8,2,150,6,10.240431817143143
4.7,64,3.3,1,150,2,10.34648138433317
6.8,80,6.0,4,150,11,10.259011376398135
4.75,57,3.0,2,150,4,7.621127302391137
4.9,56,4.8,2,150,4,6.9247897538086844
8.5,50,3.3,3,150,8,6.9247897538086844
7.9,84,4.5,4,150,9,7.365012245363046
4.5,55,1.5,1,150,4,10.240431817143143
4.675000000000001,55,4.2,4,150,12,9.679234060618223
5.5,60,4.8,3,150,6,15.404906295478467
2.0,58,1.5,1,150,3,16.698955481271067
13.9,73,4.8,4,150,10,6.9247897538086844
4.95,48,3.0,4,149,8,5.700976069814315
5.99,47,4.8,2,148,4,4.064113191301924
6.3,36,1.5,4,149,7,5.609554429497919
5.5,87,6.0,2,149,13,8.558838513765503
5.0,62,4.8,3,149,7,7.819395295851616
12.5,47,4.8,2,149,8,3.294632599631027
8.6,88,3.0,2,149,6,7.621127302391137
10.2,80,4.8,2,149,7,3.9290021517962006
9.2,43,6.0,4,149,8,3.294632599631027
8.7,60,6.0,4,149,9,2.7185664481731497
7.7,56,4.8,3,149,7,6.9247897538086844
11.95,120,4.8,2,149,11,6.9247897538086844
6.5,33,4.8,3,149,6,3.294632599631027
8.0,80,6.0,3,149,8,6.9247897538086844
9.5,46,3.0,4,149,8,3.294632599631027
8.5,40,4.8,2,149,6,3.294632599631027
6.7,50,3.0,3,147,7,3.294632599631027
5.2,80,1.5,1,147,3,10.240431817143143
6.0,86,4.8,1,147,6,5.609554429497919
4.1,25,4.8,3,147,4,5.5232602617302815
2.9,42,3.3,1,148,4,6.825060229732754
5.0,55,3.0,3,148,6,3.1355309029100744
5.5,85,2.7,2,148,8,10.331103563745309
5.9,55,6.0,2,148,14,4.064113191301924
13.7,126,3.3,4,148,4,4.064113191301924
3.9,33,1.5,2,148,4,3.3304282882646232
9.5,45,6.0,2,148,13,3.023717385504793
9.8,72,4.8,4,148,6,4.064113191301924
6.99,36,3.0,3,148,4,3.294632599631027
2.6,22,6.0,2,148,3,11.14821389675704
5.9,84,4.8,2,148,6,4.064113191301924
7.3,60,3.3,2,146,4,4.064113191301924
7.5,55,4.2,3,146,4,11.999556276982302
5.2,60,4.2,1,146,3,6.9247897538086844
5.9,85,3.3,2,146,4,8.59774027983443
6.85,60,4.2,3,147,6,10.527530422973213
5.9,80,3.3,4,147,13,4.064113191301924
7.0,56,6.0,3,147,8,10.527530422973213
6.2,72,1.5,3,147,7,6.9247897538086844
7.4,59,2.7,3,147,5,4.064113191301924
11.2,65,4.8,2,144,6,4.064113191301924
6.6,65,1.5,2,144,10,4.064113191301924
10.0,52,4.2,2,144,6,4.064113191301924
6.9,58,4.8,4,145,7,6.9247897538086844
5.925000000000001,84,4.8,4,145,6,3.294632599631027
12.8,72,4.8,2,145,14,4.064113191301924
6.95,76,3.0,4,145,6,5.445479578299999
6.0,60,2.7,1,145,4,6.628216138359586
11.9,120,3.3,2,145,6,9.6300440940567
6.5,60,1.5,2,145,5,4.064113191301924
7.3,50,3.3,2,146,6,4.064113191301924
7.95,45,4.8,2,146,4,3.2904501685537713
12.95,75,4.8,2,146,6,4.064113191301924
4.8,70,3.0,1,146,6,7.396943353911295
14.0,55,4.8,3,146,6,11.657546999312537
9.5,40,4.8,3,143,6,4.064113191301924
4.2,44,1.5,2,143,5,7.621127302391137
7.69,44,4.8,2,143,14,4.064113191301924
13.8,80,4.8,4,143,8,3.294632599631027
8.8,44,3.0,3,143,6,3.294632599631027
9.25,65,6.0,4,143,9,5.993262575833233
10.5,75,1.5,1,143,2,4.064113191301924
4.88,85,4.8,1,143,4,5.308363648122866
8.6,113,1.5,2,143,4,5.993262575833233
11.5,72,1.5,3,143,11,6.9247897538086844
5.8,56,6.0,2,143,9,6.9247897538086844
5.9,52,4.8,3,144,8,7.621127302391137
14.0,64,4.8,4,144,8,3.877040193039289
5.925000000000001,70,4.8,2,144,9,2.693310672387243
2.6,26,3.0,2,144,3,6.9247897538086844
7.6,85,6.0,1,144,6,6.9247897538086844
9.0,47,1.5,2,140,5,6.821135911113175
4.2,38,1.5,2,141,4,5.609554429497919
2.85,27,4.8,1,141,3,5.609554429497919
5.9,75,4.5,2,142,9,6.9247897538086844
6.9,77,4.2,2,142,8,6.9247897538086844
4.75,90,3.0,3,133,9,13.300104519712155
5.9,55,4.2,4,133,6,4.064113191301924
5.9,70,3.3,2,133,9,6.9247897538086844
5.3,70,6.0,2,133,4,10.240431817143143
4.0,100,3.0,1,133,4,11.208197906420544
14.0,83,4.8,4,134,7,3.294632599631027
7.9,78,6.0,2,134,6,6.9247897538086844
6.2,80,4.2,2,134,7,6.9247897538086844
6.5,50,4.8,4,134,9,9.416395443708812
4.5,120,3.0,1,134,8,10.315326212368088
4.1,41,6.0,1,135,5,7.621127302391137
7.3,80,4.8,3,136,8,6.557029331051469
7.3,60,6.0,3,136,4,4.064113191301924
3.75,29,4.8,2,136,4,4.60484154886219
6.0,43,6.0,3,139,5,5.609554429497919
5.4,52,4.8,1,130,4,5.609554429497919
2.95,29,1.5,2,130,4,6.9247897538086844
6.0,48,4.2,3,130,7,8.677071985633958
8.2,47,4.8,2,130,9,2.915764724586937
11.2,96,4.8,3,131,9,6.9247897538086844
6.7,85,4.2,2,131,5,6.9247897538086844
2.65,21,3.0,3,131,5,6.9247897538086844
5.4,52,6.0,2,131,5,5.308363648122866
8.3,88,4.8,3,132,8,6.9247897538086844
9.8,64,3.3,3,132,9,6.9247897538086844
5.3,57,6.0,1,132,4,5.197762532810751
9.99,75,3.0,2,132,12,5.423562149649247
5.6,50,6.0,3,133,5,5.5862517112339924
4.5,26,6.0,4,133,8,3.76955422673742
6.9,77,4.2,2,129,6,6.9247897538086844
2.85,74,4.2,1,129,4,12.925664769899278
4.35,34,6.0,1,129,6,4.5802952937903525
8.3,52,6.0,3,129,8,9.358332682661967
5.0,33,3.3,4,129,6,4.626757684579975
5.2,60,1.5,1,128,3,6.9247897538086844
9.5,61,6.0,3,128,8,13.103828049360155
5.4,36,4.8,4,128,8,4.626757684579975
3.59,56,2.7,3,128,6,13.383612325303156
5.5,55,6.0,3,128,10,12.422668569940802
4.8,52,4.8,3,128,7,6.9247897538086844
7.95,50,6.0,2,128,10,9.89330765171485
4.9,56,3.3,1,128,4,5.197762532810751
4.5,52,6.0,2,127,6,10.527530422973213
3.5,78,4.8,2,127,4,3.1687867308344617
6.8,88,6.0,3,127,8,10.527530422973213
6.6,64,4.8,3,127,9,10.106696563921856
8.0,80,4.8,2,127,7,3.9290021517962006
5.85,36,3.0,3,127,6,3.637058881302865
8.0,60,6.0,2,127,6,3.343174085017031
8.3,88,6.0,3,127,8,6.9247897538086844
6.6,48,1.5,3,127,7,4.064113191301924
4.95,64,4.8,4,127,8,11.335767479850249
9.4,74,3.0,2,127,5,7.621127302391137
6.9,55,6.0,3,127,11,4.709737125053444
5.5,36,4.8,4,127,4,3.0339451811571
7.5,70,4.8,2,126,4,0.5813368200618118
5.75,90,6.0,3,126,5,6.9247897538086844
5.0,54,6.0,2,126,6,7.365012245363046
5.0,55,4.8,3,126,11,10.240431817143143
5.9,50,3.3,2,126,6,3.9482021301759604
9.5,55,1.5,1,125,2,13.086125933196323
5.4,55,4.8,3,125,8,6.8751786358175755
6.0,60,2.7,3,125,7,6.726132357871354
7.5,60,6.0,3,125,6,5.609554429497919
3.8,100,1.5,1,125,2,10.240431817143143
4.6,65,4.8,3,125,9,14.1856077798115
9.8,59,4.8,3,123,10,5.609554429497919
9.5,72,4.8,4,123,9,6.32170326986321
6.5,50,3.0,4,123,8,6.842934516999853
4.6,53,3.3,2,123,4,6.9247897538086844
